Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
A. Wan-Bissaka,74,84,8000000,28000,1,2.0,3.0,6,3,17,29.0,183,72,64.0,0.008035062089116144,0.010956902848794742,0.012052593133674214,0.00785244704163623,0.013330898466033601,0.00858290723155588,0.008217677136596055,0.009495982468955442,0.012235208181154127,0.01570489408327246,0.015887509130752375,0.015157048940832725,0.011869978086194303,0.012965668371073776,0.00931336742147553,0.010956902848794742,0.012783053323593864,0.012235208181154127,0.008400292184075968,0.011504747991234477,0.012965668371073776,0.011322132943754564,0.010956902848794742,56.0,0.011139517896274653,0.01424397370343316,0.013878743608473337,0.014974433893352812
Paulinho,77,79,11000000,16000,0,3.0,3.0,2,3,13,20.0,189,81,46.0,0.013324337999662676,0.013661663012312364,0.011469050430089391,0.012987012987012988,0.01231236296171361,0.011469050430089391,0.0059031877213695395,0.007421150278293135,0.012987012987012988,0.011300387923764546,0.011469050430089391,0.01011975037949064,0.012649687974363298,0.011469050430089391,0.012987012987012988,0.013493000505987517,0.012481025468038455,0.013830325518637205,0.011300387923764546,0.011131725417439703,0.004553887670770787,0.013493000505987517,0.011806375442739079,68.0,0.012987012987012988,0.007589812784617979,0.0062405127340192275,0.004891212683420475
Evandro Rochedo,73,73,2100000,29000,1,4.0,3.0,8,6,26,9.0,189,82,57.0,0.014073935072246201,0.012009757928316756,0.012009757928316756,0.0136986301369863,0.013135672734096453,0.011822105460686808,0.013510977669356352,0.010320885719647213,0.013886282604616251,0.010883843122537061,0.010508538187277162,0.011071495590167011,0.014449240007506099,0.009945580784387315,0.014824544942766,0.010133233252017263,0.008069056108087821,0.015762807280915742,0.013886282604616251,0.010883843122537061,0.0069431413023081255,0.014073935072246201,0.010133233252017263,72.0,0.0136986301369863,0.00281478701444924,0.00825670857571777,0.00844436104334772
Lee Kwang Sun,63,63,375000,2000,1,3.0,2.0,8,6,26,18.0,195,89,32.0,0.015621063240110858,0.01713277903754094,0.014613252708490803,0.009574200050390527,0.014865205341395817,0.00655076845553036,0.005542957923910304,0.012093726379440664,0.014109347442680775,0.015369110607205845,0.013605442176870748,0.014109347442680775,0.015621063240110858,0.014613252708490803,0.015621063240110858,0.017888636936255985,0.018140589569160998,0.02292768959435626,0.01436130007558579,0.01713277903754094,0.015873015873015872,0.016628873771730914,0.01436130007558579,34.0,0.015621063240110858,0.004283194759385235,0.015621063240110858,0.01436130007558579
K. Mets,66,69,675000,3000,0,3.0,2.0,6,6,1,5.0,192,80,55.0,0.01147842056932966,0.013774104683195593,0.014462809917355372,0.007805325987144169,0.012626262626262626,0.013774104683195593,0.00711662075298439,0.014462809917355372,0.01423324150596878,0.012396694214876033,0.010789715335169882,0.013085399449035813,0.01423324150596878,0.01147842056932966,0.013314967860422406,0.01584022038567493,0.01721763085399449,0.019054178145087235,0.01147842056932966,0.015381083562901745,0.014003673094582185,0.01147842056932966,0.012626262626262626,51.0,0.01423324150596878,0.015610651974288337,0.014692378328741965,0.014003673094582185
S. Suljevic,63,69,500000,1000,1,2.0,2.0,8,6,4,5.0,155,70,53.0,0.011589821113630636,0.012093726379440664,0.016628873771730914,0.009826152683295541,0.015621063240110858,0.014109347442680775,0.012093726379440664,0.016880826404635927,0.016124968505920885,0.011085915847820609,0.01234567901234568,0.015369110607205845,0.014613252708490803,0.013857394809775762,0.015621063240110858,0.008818342151675486,0.017636684303350973,0.020660115898211137,0.014865205341395817,0.011337868480725623,0.012597631645250693,0.013605442176870748,0.016880826404635927,54.0,0.015621063240110858,0.01234567901234568,0.012093726379440664,0.012093726379440664
V. Găman,72,72,2400000,22000,1,3.0,2.0,8,3,18,25.0,192,82,44.0,0.009066358024691358,0.01427469135802469,0.013117283950617283,0.008294753086419753,0.009837962962962963,0.007908950617283951,0.009259259259259259,0.012152777777777778,0.012152777777777778,0.011574074074074075,0.01099537037037037,0.011766975308641976,0.013117283950617283,0.012152777777777778,0.012345679012345678,0.01408179012345679,0.013117283950617283,0.013695987654320988,0.008294753086419753,0.013503086419753086,0.013695987654320988,0.011381172839506173,0.010416666666666666,69.0,0.01273148148148148,0.013888888888888888,0.01408179012345679,0.013695987654320988
A. Kostić,61,68,350000,3000,1,3.0,4.0,8,6,22,25.0,168,65,58.0,0.01585595270088686,0.01209352324643913,0.015587207739854878,0.015049717817790917,0.017468422467078745,0.015318462778822898,0.013168503090567052,0.013705993012631014,0.0166621875839828,0.019349637194302608,0.01612469766191884,0.022574576726686373,0.015587207739854878,0.02418704649287826,0.01585595270088686,0.017737167428110726,0.017199677506046764,0.008868583714055363,0.015318462778822898,0.010212308519215264,0.0061811341037355545,0.012899758129535071,0.014780972856758936,56.0,0.012362268207471109,0.005643644181671593,0.0064498790647675355,0.0061811341037355545
I. Franjic,61,71,400000,1000,1,3.0,4.0,8,3,0,20.0,183,75,52.0,0.012362268207471109,0.009406073636119323,0.016930932545014783,0.010212308519215264,0.016930932545014783,0.011556033324375168,0.009406073636119323,0.014243482934694974,0.016930932545014783,0.018543402311206665,0.018274657350174684,0.020155872077398548,0.015049717817790917,0.01961838215533459,0.018274657350174684,0.014780972856758936,0.013974737973662993,0.015049717817790917,0.01612469766191884,0.010212308519215264,0.007524858908895459,0.014243482934694974,0.015587207739854878,49.0,0.01585595270088686,0.0064498790647675355,0.008599838753023382,0.00806234883095942
R. Cannon,68,80,1400000,2000,1,3.0,3.0,0,6,17,2.0,155,75,57.0,0.006055363321799308,0.01189446366782007,0.013624567474048443,0.006704152249134948,0.014273356401384083,0.012543252595155709,0.004541522491349481,0.012759515570934257,0.013624567474048443,0.01838235294117647,0.018598615916955018,0.017084775086505192,0.01319204152249135,0.015138408304498268,0.010380622837370243,0.015570934256055364,0.017733564013840828,0.012975778546712802,0.006487889273356401,0.01384083044982699,0.013624567474048443,0.012759515570934257,0.01189446366782007,33.0,0.012759515570934257,0.014057093425605537,0.014922145328719723,0.014273356401384083
D. Herner,66,66,200000,1000,1,2.0,2.0,5,6,18,4.0,186,83,32.0,0.006198347107438017,0.015381083562901745,0.011019283746556474,0.01147842056932966,0.007805325987144169,0.0073461891643709825,0.009412304866850322,0.011019283746556474,0.01147842056932966,0.007805325987144169,0.007805325987144169,0.007575757575757576,0.014692378328741965,0.0101010101010101,0.012396694214876033,0.008034894398530761,0.007805325987144169,0.01951331496786042,0.009871441689623508,0.01652892561983471,0.015610651974288337,0.006657483930211203,0.00711662075298439,40.0,0.011019283746556474,0.01492194674012856,0.014692378328741965,0.014462809917355372
T. Weah,69,85,2200000,16000,1,3.0,3.0,2,3,12,11.0,186,66,55.0,0.014702793530770848,0.014072673808023524,0.012812434362528881,0.013022474270111321,0.014492753623188406,0.013232514177693762,0.008611636210880068,0.011552194917034237,0.013862633900441084,0.017433312329342577,0.017433312329342577,0.01575299306868305,0.012392354547364,0.014492753623188406,0.014702793530770848,0.014072673808023524,0.012392354547364,0.012392354547364,0.013862633900441084,0.010081915563957152,0.004620877966813694,0.013652593992858642,0.01260239445494644,60.0,0.013862633900441084,0.00630119722747322,0.005461037597143457,0.005040957781978576
R. Cornwall,59,64,180000,1000,1,2.0,2.0,8,6,18,5.0,183,86,51.0,0.006607296753806378,0.016087331226659007,0.015225509910945132,0.007469118069520253,0.014363688595231254,0.01292731973570813,0.008618213157138753,0.01407641482332663,0.014938236139040505,0.013789141051422007,0.013214593507612756,0.01407641482332663,0.014363688595231254,0.01752370008618213,0.009767308244757253,0.01407641482332663,0.016087331226659007,0.021258259120942258,0.008043665613329504,0.016661878770468257,0.016087331226659007,0.010916403332375754,0.010054582016661878,35.0,0.01580005745475438,0.016374604998563632,0.01781097385808676,0.016374604998563632
Jairinhazo,72,72,2900000,12000,1,4.0,4.0,8,3,16,7.0,174,62,74.0,0.011959876543209878,0.008873456790123456,0.014660493827160495,0.011959876543209878,0.014660493827160495,0.01427469135802469,0.014467592592592594,0.012152777777777778,0.014853395061728395,0.015046296296296295,0.014467592592592594,0.0160108024691358,0.012152777777777778,0.01755401234567901,0.007523148148148148,0.010416666666666666,0.012345679012345678,0.007330246913580247,0.007908950617283951,0.008873456790123456,0.008101851851851853,0.011959876543209878,0.014467592592592594,72.0,0.013695987654320988,0.005979938271604939,0.009837962962962963,0.006172839506172839
S. MacLean,68,68,400000,3000,1,3.0,3.0,1,3,23,18.0,155,79,44.0,0.01448961937716263,0.016435986159169552,0.014273356401384083,0.01189446366782007,0.01384083044982699,0.012975778546712802,0.010380622837370243,0.011029411764705883,0.01448961937716263,0.01189446366782007,0.01319204152249135,0.016435986159169552,0.01384083044982699,0.015354671280276818,0.014705882352941176,0.019896193771626297,0.018166089965397925,0.016003460207612456,0.012110726643598616,0.014705882352941176,0.006704152249134948,0.014922145328719723,0.014705882352941176,69.0,0.016219723183391006,0.0062716262975778545,0.006920415224913495,0.0058391003460207605
B. Potts,65,70,725000,3000,1,2.0,3.0,7,6,22,20.0,189,81,54.0,0.015147928994082842,0.013727810650887575,0.015621301775147927,0.007573964497041421,0.014911242603550296,0.012544378698224851,0.01349112426035503,0.013727810650887575,0.015384615384615385,0.017041420118343198,0.015621301775147927,0.014674556213017753,0.014674556213017753,0.013964497041420118,0.01609467455621302,0.013964497041420118,0.01893491124260355,0.017278106508875738,0.011360946745562131,0.011597633136094675,0.012307692307692308,0.01301775147928994,0.016331360946745564,48.0,0.013254437869822486,0.01349112426035503,0.013254437869822486,0.01183431952662722
M. Greve,63,63,300000,2000,1,3.0,2.0,8,6,1,15.0,198,76,20.0,0.007054673721340388,0.016124968505920885,0.01436130007558579,0.005794910556815318,0.009574200050390527,0.005794910556815318,0.008062484252960442,0.014109347442680775,0.01310153691106072,0.010582010582010581,0.012849584278155708,0.00856638951877047,0.015873015873015872,0.009826152683295541,0.011589821113630636,0.011085915847820609,0.0163769211388259,0.019904257999496095,0.0062988158226253465,0.013857394809775762,0.01511715797430083,0.009574200050390527,0.009574200050390527,45.0,0.014109347442680775,0.0163769211388259,0.016124968505920885,0.01511715797430083
J. Obiang,68,70,900000,3000,0,2.0,3.0,8,6,7,17.0,174,64,67.0,0.011245674740484428,0.010596885813148788,0.01384083044982699,0.009948096885813149,0.01384083044982699,0.012759515570934257,0.007785467128027682,0.012759515570934257,0.015138408304498268,0.01730103806228374,0.017084775086505192,0.01578719723183391,0.01384083044982699,0.019896193771626297,0.011461937716262976,0.015570934256055364,0.013624567474048443,0.008434256055363321,0.010596885813148788,0.012759515570934257,0.01448961937716263,0.01384083044982699,0.012543252595155709,53.0,0.01448961937716263,0.01448961937716263,0.01384083044982699,0.014057093425605537
D. Chygrynskyi,76,76,5000000,1000,1,3.0,2.0,8,6,8,19.0,189,85,40.0,0.00554016620498615,0.013157894736842105,0.011945983379501385,0.00554016620498615,0.006059556786703601,0.0074445983379501385,0.008310249307479223,0.012465373961218836,0.010041551246537397,0.008310249307479223,0.009002770083102494,0.006925207756232687,0.011772853185595568,0.007271468144044322,0.00917590027700831,0.009522160664819946,0.011426592797783934,0.015062326869806093,0.007271468144044322,0.013157894736842105,0.012811634349030472,0.006232686980609418,0.010214681440443213,38.0,0.011599722991689751,0.012984764542936287,0.013850415512465374,0.012984764542936287
Manu Vallejo,66,80,1400000,2000,1,3.0,3.0,8,6,12,29.0,171,62,54.0,0.016299357208448117,0.013774104683195593,0.014462809917355372,0.01423324150596878,0.016758494031221302,0.016069788797061522,0.01721763085399449,0.014462809917355372,0.016069788797061522,0.01584022038567493,0.015381083562901745,0.015151515151515152,0.01492194674012856,0.020661157024793386,0.015151515151515152,0.016069788797061522,0.011707988980716254,0.01285583103764922,0.015151515151515152,0.009412304866850322,0.004132231404958678,0.01423324150596878,0.015610651974288337,76.0,0.012626262626262626,0.007805325987144169,0.008953168044077135,0.009412304866850322
S. Facey,61,68,300000,2000,1,2.0,2.0,8,6,17,2.0,155,64,46.0,0.007524858908895459,0.015318462778822898,0.01639344262295082,0.00806234883095942,0.015049717817790917,0.007524858908895459,0.0083310937919914,0.013705993012631014,0.01585595270088686,0.017468422467078745,0.018812147272238646,0.019349637194302608,0.015587207739854878,0.018543402311206665,0.006987368986831497,0.017199677506046764,0.017468422467078745,0.016930932545014783,0.005912389142703574,0.019887127116366567,0.016930932545014783,0.013437248051599033,0.011824778285407149,31.0,0.015318462778822898,0.014780972856758936,0.0166621875839828,0.016930932545014783
U. Bangura,66,66,475000,4000,1,3.0,2.0,3,6,1,17.0,155,75,53.0,0.008723599632690543,0.013544536271808998,0.015381083562901745,0.011248852157943067,0.013774104683195593,0.013314967860422406,0.013085399449035813,0.015151515151515152,0.016299357208448117,0.017447199265381085,0.01652892561983471,0.018365472910927456,0.01285583103764922,0.016069788797061522,0.013085399449035813,0.01767676767676768,0.01859504132231405,0.01584022038567493,0.013544536271808998,0.016988062442607896,0.01492194674012856,0.012167125803489439,0.015610651974288337,51.0,0.01492194674012856,0.013774104683195593,0.015610651974288337,0.014462809917355372
P. Cutrone,77,89,16000000,62000,1,3.0,3.0,2,6,23,63.0,183,78,48.0,0.013493000505987517,0.012818350480688143,0.011806375442739079,0.012143700455388767,0.012481025468038455,0.011469050430089391,0.007083825265643447,0.0057345252150446955,0.012818350480688143,0.012649687974363298,0.012987012987012988,0.011637712936414234,0.012481025468038455,0.012818350480688143,0.012481025468038455,0.012649687974363298,0.012143700455388767,0.012481025468038455,0.010457075392140329,0.01011975037949064,0.0023612750885478157,0.013493000505987517,0.009445100354191263,68.0,0.012143700455388767,0.0060718502276943835,0.0033732501264968793,0.0030359251138471917
P. Onuachu,71,78,3400000,14000,1,2.0,3.0,2,3,26,33.0,204,84,41.0,0.014084507042253521,0.014679627058123387,0.013489387026383652,0.010117040269787742,0.01428288038087681,0.010712160285657607,0.005951200158698671,0.01229914699464392,0.013886133703630232,0.013489387026383652,0.015274747073993258,0.009125173576671296,0.014084507042253521,0.009125173576671296,0.011505653640150763,0.0075381868676849826,0.01428288038087681,0.0162666137671097,0.010910533624280896,0.011902400317397342,0.00813330688355485,0.01428288038087681,0.013489387026383652,60.0,0.013489387026383652,0.006546320174568538,0.009521920253917873,0.007141440190438405
H. Lopes,64,66,450000,1000,1,3.0,2.0,8,6,1,26.0,192,79,29.0,0.004638671875,0.014892578125,0.01123046875,0.00634765625,0.006103515625,0.0068359375,0.006591796875,0.009033203125,0.007568359375,0.00927734375,0.0087890625,0.0107421875,0.011962890625,0.0078125,0.0107421875,0.02001953125,0.015869140625,0.019775390625,0.00537109375,0.014404296875,0.015625,0.00439453125,0.006103515625,35.0,0.0107421875,0.0166015625,0.016357421875,0.01611328125
M. De Sciglio,78,81,10000000,78000,1,5.0,3.0,8,3,17,2.0,183,78,78.0,0.005424063116370809,0.011176857330703486,0.012163050624589085,0.0067389875082182775,0.012163050624589085,0.01232741617357002,0.00641025641025641,0.011176857330703486,0.01232741617357002,0.01232741617357002,0.012984878369493753,0.012984878369493753,0.01183431952662722,0.012656147271531887,0.01101249178172255,0.012656147271531887,0.014299802761341223,0.011176857330703486,0.008382642998027613,0.012163050624589085,0.012491781722550954,0.010519395134779749,0.009861932938856016,49.0,0.01183431952662722,0.012984878369493753,0.01282051282051282,0.01282051282051282
L. Szukała,71,71,725000,13000,1,3.0,2.0,3,6,1,6.0,198,91,41.0,0.005554453481452093,0.014878000396746676,0.012695893671890498,0.005554453481452093,0.0077365602063082725,0.006744693513191826,0.007934933544931562,0.011902400317397342,0.010910533624280896,0.006347946835945249,0.00614957349732196,0.00614957349732196,0.01229914699464392,0.00614957349732196,0.012695893671890498,0.006744693513191826,0.011108906962904185,0.01844872049196588,0.005554453481452093,0.014878000396746676,0.013092640349137076,0.00614957349732196,0.010910533624280896,42.0,0.012497520333267209,0.013489387026383652,0.01428288038087681,0.013886133703630232
J. Pohl,65,76,925000,3000,1,3.0,2.0,0,6,26,11.0,183,77,58.0,0.013964497041420118,0.012544378698224851,0.014201183431952664,0.009940828402366864,0.014201183431952664,0.008757396449704141,0.00804733727810651,0.011360946745562131,0.014674556213017753,0.02059171597633136,0.02059171597633136,0.017514792899408282,0.014674556213017753,0.018224852071005916,0.014201183431952664,0.015621301775147927,0.017041420118343198,0.01846153846153846,0.012307692307692308,0.013727810650887575,0.005680473372781066,0.017041420118343198,0.01183431952662722,66.0,0.012781065088757397,0.01183431952662722,0.007573964497041421,0.005207100591715977
C. Antwi-Adjej,68,73,1200000,5000,1,3.0,3.0,7,6,12,22.0,177,72,61.0,0.014273356401384083,0.007785467128027682,0.014057093425605537,0.012326989619377162,0.01578719723183391,0.012110726643598616,0.007569204152249134,0.009515570934256055,0.014705882352941176,0.01903114186851211,0.018598615916955018,0.019463667820069204,0.013624567474048443,0.018598615916955018,0.011461937716262976,0.016003460207612456,0.015138408304498268,0.011029411764705883,0.009299307958477509,0.008217993079584776,0.004974048442906574,0.01319204152249135,0.012110726643598616,49.0,0.011678200692041521,0.0058391003460207605,0.005406574394463668,0.004325259515570935
Clerc,70,73,1800000,6000,0,2.0,3.0,2,3,7,11.0,183,69,69.0,0.011020408163265306,0.01163265306122449,0.013877551020408163,0.008163265306122448,0.015306122448979591,0.012040816326530613,0.009387755102040816,0.011020408163265306,0.014285714285714285,0.015714285714285715,0.016326530612244896,0.014897959183673471,0.013673469387755103,0.013673469387755103,0.012040816326530613,0.014693877551020407,0.018367346938775512,0.014693877551020407,0.008775510204081634,0.011836734693877552,0.013469387755102041,0.012448979591836735,0.012857142857142857,44.0,0.013877551020408163,0.011836734693877552,0.013469387755102041,0.013673469387755103
Y. Letard,58,71,210000,1000,1,4.0,2.0,8,6,1,4.0,189,86,29.0,0.00535077288941736,0.018133174791914387,0.01248513674197384,0.007134363852556481,0.010998810939357909,0.006539833531510107,0.006837098692033294,0.00802615933412604,0.012782401902497027,0.020214030915576692,0.022889417360285377,0.019024970273483946,0.013971462544589773,0.017241379310344827,0.011296076099881093,0.02140309155766944,0.017538644470868014,0.022294887039239,0.006539833531510107,0.01516052318668252,0.014565992865636148,0.007431629013079666,0.008620689655172414,28.0,0.013079667063020214,0.018133174791914387,0.016349583828775268,0.015457788347205707
A. Reach,73,77,5000000,22000,0,4.0,3.0,2,6,0,20.0,186,73,77.0,0.012197410395946707,0.010696190654907112,0.0136986301369863,0.012385062863576655,0.014073935072246201,0.012385062863576655,0.007881403640457871,0.013135672734096453,0.0136986301369863,0.014449240007506099,0.014824544942766,0.014449240007506099,0.012572715331206605,0.013510977669356352,0.014073935072246201,0.014449240007506099,0.016325764683805595,0.014449240007506099,0.014636892475136049,0.007506098705197973,0.01144680052542691,0.012197410395946707,0.013323325201726403,55.0,0.013135672734096453,0.012572715331206605,0.012760367798836554,0.01125914805779696
J. Drost,68,71,1100000,4000,0,3.0,3.0,8,6,0,18.0,180,75,66.0,0.01384083044982699,0.012759515570934257,0.014705882352941176,0.01384083044982699,0.014705882352941176,0.012975778546712802,0.012110726643598616,0.01384083044982699,0.014705882352941176,0.01578719723183391,0.016219723183391006,0.016003460207612456,0.01448961937716263,0.016219723183391006,0.013624567474048443,0.009299307958477509,0.017733564013840828,0.014057093425605537,0.01319204152249135,0.012975778546712802,0.008866782006920414,0.014057093425605537,0.01448961937716263,64.0,0.015570934256055364,0.00865051903114187,0.011678200692041521,0.011029411764705883
T. Martínez,70,79,2700000,4000,0,2.0,3.0,8,3,0,10.0,177,66,62.0,0.011224489795918367,0.009591836734693876,0.014489795918367345,0.010204081632653062,0.015102040816326531,0.013469387755102041,0.012040816326530613,0.012244897959183673,0.014693877551020407,0.015306122448979591,0.013469387755102041,0.01673469387755102,0.013061224489795917,0.01653061224489796,0.01,0.012857142857142857,0.013673469387755103,0.008163265306122448,0.014693877551020407,0.009591836734693876,0.0067346938775510205,0.013877551020408163,0.014285714285714285,57.0,0.013877551020408163,0.0069387755102040816,0.008571428571428572,0.007346938775510204
M. Marcjanik,64,73,600000,3000,1,2.0,2.0,8,6,1,29.0,186,83,21.0,0.009765625,0.014892578125,0.012939453125,0.00830078125,0.0126953125,0.006103515625,0.007568359375,0.01123046875,0.01220703125,0.012451171875,0.014892578125,0.010986328125,0.011962890625,0.012451171875,0.014892578125,0.0185546875,0.016845703125,0.018310546875,0.005126953125,0.01416015625,0.015625,0.0078125,0.008056640625,45.0,0.01318359375,0.01513671875,0.01611328125,0.014892578125
M. Lepe,66,66,650000,2000,1,3.0,2.0,8,3,20,21.0,155,77,65.0,0.006887052341597796,0.013085399449035813,0.016299357208448117,0.008494031221303948,0.013085399449035813,0.006887052341597796,0.008034894398530761,0.01584022038567493,0.015151515151515152,0.013314967860422406,0.012167125803489439,0.012396694214876033,0.015151515151515152,0.013774104683195593,0.011248852157943067,0.016988062442607896,0.017447199265381085,0.016299357208448117,0.008723599632690543,0.016758494031221302,0.016069788797061522,0.014692378328741965,0.015151515151515152,38.0,0.013544536271808998,0.013085399449035813,0.013544536271808998,0.011248852157943067
J. Ortiz,65,65,575000,3000,0,3.0,2.0,0,6,12,27.0,174,73,58.0,0.012071005917159762,0.00804733727810651,0.015384615384615385,0.008520710059171599,0.013727810650887575,0.014437869822485207,0.013254437869822486,0.014911242603550296,0.013964497041420118,0.021301775147928994,0.020355029585798816,0.019171597633136094,0.01680473372781065,0.019408284023668638,0.012544378698224851,0.013964497041420118,0.015147928994082842,0.012071005917159762,0.016331360946745564,0.014201183431952664,0.01680473372781065,0.015857988165680473,0.012307692307692308,44.0,0.011124260355029586,0.01349112426035503,0.013964497041420118,0.015384615384615385
M. Salazar,60,61,250000,1000,1,2.0,2.0,8,6,24,19.0,155,82,51.0,0.016666666666666666,0.019166666666666665,0.016388888888888887,0.016388888888888887,0.016944444444444443,0.012222222222222221,0.006388888888888889,0.01361111111111111,0.016388888888888887,0.019444444444444445,0.020277777777777777,0.018055555555555554,0.014722222222222222,0.018611111111111113,0.018333333333333333,0.020277777777777777,0.01388888888888889,0.02138888888888889,0.015277777777777777,0.019166666666666665,0.008333333333333333,0.017777777777777778,0.01611111111111111,50.0,0.014444444444444446,0.014722222222222222,0.011666666666666665,0.007500000000000001
G. Corbo,60,80,375000,2000,1,2.0,2.0,8,3,1,25.0,186,76,36.0,0.0027777777777777775,0.017222222222222226,0.01111111111111111,0.008333333333333333,0.01111111111111111,0.008888888888888889,0.0077777777777777776,0.01111111111111111,0.011666666666666665,0.015000000000000001,0.015277777777777777,0.015000000000000001,0.012222222222222221,0.016666666666666666,0.014444444444444446,0.021666666666666667,0.017777777777777778,0.017777777777777778,0.01,0.012222222222222221,0.01611111111111111,0.005,0.007500000000000001,38.0,0.015000000000000001,0.01611111111111111,0.01888888888888889,0.01888888888888889
C. Rzonca,58,65,180000,1000,1,3.0,2.0,8,3,0,10.0,171,66,42.0,0.012187871581450653,0.010404280618311534,0.017241379310344827,0.013079667063020214,0.018430439952437573,0.013971462544589773,0.012187871581450653,0.016349583828775268,0.017538644470868014,0.021997621878715817,0.022294887039239,0.020214030915576692,0.015457788347205707,0.024078478002378122,0.013079667063020214,0.015755053507728895,0.019619500594530322,0.01070154577883472,0.010998810939357909,0.014268727705112961,0.009215219976218787,0.013079667063020214,0.018430439952437573,46.0,0.016646848989298454,0.013079667063020214,0.012782401902497027,0.01248513674197384
K. Erasmus,69,69,1100000,4000,1,3.0,3.0,8,9,26,95.0,171,63,56.0,0.014702793530770848,0.013862633900441084,0.013862633900441084,0.014492753623188406,0.014492753623188406,0.013652593992858642,0.013442554085276203,0.008611636210880068,0.014282713715605966,0.016593152699012813,0.01554295316110061,0.016173072883847932,0.013652593992858642,0.016803192606595255,0.015122873345935728,0.011342155009451797,0.015122873345935728,0.011132115101869355,0.014492753623188406,0.012182314639781557,0.005040957781978576,0.014072673808023524,0.013652593992858642,70.0,0.013862633900441084,0.0027305187985717286,0.007141356857802983,0.003990758244066373
Renatinho,74,74,5500000,16000,0,3.0,3.0,2,6,22,10.0,171,68,61.0,0.012965668371073776,0.010591672753834916,0.013696128560993427,0.012052593133674214,0.014609203798392988,0.01168736303871439,0.013330898466033601,0.01241782322863404,0.014061358655953251,0.014061358655953251,0.013878743608473337,0.014426588750913075,0.013878743608473337,0.016617969320672023,0.013330898466033601,0.01643535427319211,0.013330898466033601,0.012235208181154127,0.013513513513513514,0.007669831994156318,0.004565376186997808,0.012600438276113951,0.012052593133674214,63.0,0.01241782322863404,0.004382761139517896,0.01004382761139518,0.004747991234477721
L. Mandeville,59,69,250000,1000,1,2.0,3.0,7,6,22,17.0,155,77,45.0,0.017236426314277506,0.014938236139040505,0.012640045963803505,0.009767308244757253,0.017236426314277506,0.01580005745475438,0.019247342717609885,0.011490950876185005,0.019247342717609885,0.021258259120942258,0.020109164033323756,0.01982189026141913,0.01580005745475438,0.018960068945705257,0.01752370008618213,0.02298190175237001,0.01982189026141913,0.018098247629991383,0.01580005745475438,0.010916403332375754,0.011490950876185005,0.016661878770468257,0.017236426314277506,64.0,0.019534616489514506,0.009767308244757253,0.01120367710428038,0.01292731973570813
Y. Kobayashi,76,76,7500000,12000,1,4.0,3.0,2,3,26,11.0,155,72,70.0,0.013157894736842105,0.012465373961218836,0.011599722991689751,0.011426592797783934,0.013157894736842105,0.009868421052631578,0.009695290858725761,0.009868421052631578,0.012984764542936287,0.014196675900277008,0.014023545706371193,0.014889196675900277,0.012984764542936287,0.011599722991689751,0.013331024930747922,0.0110803324099723,0.014542936288088644,0.011253462603878116,0.012465373961218836,0.007790858725761772,0.005367036011080332,0.013157894736842105,0.012119113573407203,72.0,0.0110803324099723,0.0041551246537396115,0.0041551246537396115,0.004501385041551247
Pedro López,71,71,675000,13000,1,3.0,3.0,8,6,17,19.0,180,72,76.0,0.010513786947034318,0.010513786947034318,0.014084507042253521,0.010117040269787742,0.013489387026383652,0.013687760365006943,0.011108906962904185,0.012695893671890498,0.014084507042253521,0.013489387026383652,0.013489387026383652,0.013687760365006943,0.013687760365006943,0.014481253719500098,0.01428288038087681,0.013092640349137076,0.01229914699464392,0.012497520333267209,0.013092640349137076,0.015274747073993258,0.014481253719500098,0.011704026978774052,0.011704026978774052,58.0,0.013291013687760365,0.015076373735369965,0.014481253719500098,0.013092640349137076
Hiago,61,61,270000,1000,1,3.0,2.0,8,6,22,91.0,180,68,65.0,0.01639344262295082,0.015049717817790917,0.015587207739854878,0.018005912389142707,0.018274657350174684,0.014243482934694974,0.009674818597151304,0.014780972856758936,0.01612469766191884,0.018543402311206665,0.018005912389142707,0.019349637194302608,0.011018543402311206,0.01639344262295082,0.01585595270088686,0.020155872077398548,0.018005912389142707,0.009943563558183283,0.015318462778822898,0.0083310937919914,0.005643644181671593,0.015049717817790917,0.013168503090567052,30.0,0.013974737973662993,0.010481053480247245,0.0061811341037355545,0.00403117441547971
Simy,72,75,3900000,4000,1,3.0,2.0,7,3,26,25.0,201,84,28.0,0.014853395061728395,0.015625,0.010416666666666666,0.014853395061728395,0.011188271604938273,0.008680555555555556,0.006558641975308642,0.006751543209876543,0.01099537037037037,0.010416666666666666,0.012152777777777778,0.013117283950617283,0.01427469135802469,0.006944444444444444,0.01427469135802469,0.005787037037037038,0.012152777777777778,0.01716820987654321,0.01273148148148148,0.0152391975308642,0.004050925925925927,0.015046296296296295,0.008873456790123456,61.0,0.013503086419753086,0.003858024691358025,0.005401234567901234,0.004243827160493828
